2025-12-19 02:34:26,107 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,211 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,313 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,416 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,525 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,626 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,727 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,829 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:26,932 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,033 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,142 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,243 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,352 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,452 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,521 - EyeRemoteControl - DEBUG - Command detected: play
2025-12-19 02:34:27,553 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,654 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,755 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,865 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:27,967 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,070 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,171 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,281 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,386 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,487 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,589 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,690 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
2025-12-19 02:34:28,793 - EyeRemoteControl - DEBUG - Playback stopped, waiting...
